Z,N,symbol, jp, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc
56,93,Ba,(5/2- 3/2-),0.352,0.006,B-,100,,B-N,2.2,1.7,,,
56,94,Ba,0+,0.259,0.005,B-,100,,B-N,,,,,
56,95,Ba,,0.167,0.005,B-,100,,B-N,,,,,
56,96,Ba,0+,0.139,0.008,B-,100,,B-N,,,,,
56,97,Ba,,0.116,0.052,B-,100,,B-N,,,,,
56,98,Ba,0+,0.053,0.048,B-,100,,B-N,,,,,
57,60,La,(3/2+ 3/2-),0.0235,0.0026,P,93.9,0.7,EC+B+,6.1,0.7,,,
57,63,La,,2.8,0.2,EC+B+,100,,ECP,0,,,,
57,64,La,,5.3,0.2,EC+B+,100,,,,,,,
57,65,La,,8.6,0.5,EC+B+,100,,ECP,,,,,
57,66,La,,16.3,0.3,EC+B+,100,,,,,,,
57,67,La,,21,4,EC+B+,100,,,,,,,
57,68,La,(3/2+),64.8,1.2,EC+B+,100,,,,,,,
57,69,La,(4 5),54,2,EC+B+,0,,,,,,,
57,70,La,(11/2-),306,6,EC+B+,100,,,,,,,
57,71,La,(5+),310.8,8.4,EC,100,,,,,,,
57,72,La,(3/2+),696,12,EC+B+,100,,,,,,,
57,73,La,3(+),522,6,EC+B+,100,,,,,,,
57,74,La,3/2+,3540,120,EC+B+,100,,,,,,,
57,75,La,2-,17280,720,EC+B+,100,,,,,,,
57,76,La,5/2+,14083.2,28.8,EC+B+,100,,,,,,,
57,77,La,1+,387,9.6,EC+B+,100,,,,,,,
57,78,La,5/2+,70200,720,EC+B+,100,,,,,,,
57,79,La,1+,592.2,1.8,EC+B+,100,,,,,,,
57,80,La,7/2+,1.89E+12,6.31E+11,EC,100,,,,,,,
57,81,La,5+,3.25E+18,3.16E+16,EC+B+,65.5,0.4,B-,34.5,0.4,,,
57,82,La,7/2+,,,,,,,,,,,
57,83,La,3-,145029.312,18.144,B-,100,,,,,,,
57,84,La,7/2(+),14112,108,B-,100,,,,,,,
57,85,La,2-,5466,30,B-,100,,,,,,,
57,86,La,(7/2)+,852,6,B-,100,,,,,,,
57,87,La,(3-),40.8,0.4,B-,100,,,,,,,
57,88,La,(5/2+),24.8,2,B-,100,,,,,,,
57,89,La,(2-),6.1,0.3,B-,100,,B-N,0.007,,,,
57,90,La,(5/2+),4.06,0.04,B-,100,,B-N,0.041,0.004,,,
57,91,La,(2-),1.26,0.08,B-,100,,B-N,0.15,0.03,,,
57,92,La,(3/2),1.091,0.034,B-,100,,B-N,1.41,0.34,,,
57,93,La,(3+),0.59,0.11,B-,100,,B-N,2.7,0.3,,,
57,94,La,(1/2+),0.457,0.024,B-,100,,B-N,,,,,
57,95,La,(2-),0.298,0.0145,B-,100,,B-N,,,,,
57,96,La,,0.245,0.018,B-,100,,B-N,,,,,
57,97,La,(2-),0.161,0.015,B-,100,,B-N,,,,,
57,98,La,,0.101,0.028,B-,100,,B-N,,,,,
57,99,La,(4+),0.084,0.078,B-,100,,B-N,,,,,
57,100,La,,,,B-,100,,B-N,,,B-2N,,
58,63,Ce,(5/2),1.1,0.1,EC+B+,100,,ECP,1,,,,
58,64,Ce,0+,,,EC+B+,,,ECP,,,,,
58,65,Ce,(5/2),3.8,0.2,EC+B+,100,,ECP,0,,,,
58,66,Ce,0+,6,2,EC+B+,100,,,,,,,
58,67,Ce,(7/2-),9.7,0.3,EC+B+,100,,B+P,,,,,
58,68,Ce,0+,51,0.4,EC+B+,100,,,,,,,
58,69,Ce,(1/2+),34,2,EC+B+,100,,,,,,,
58,70,Ce,0+,235.8,1.2,EC+B+,100,,,,,,,
58,71,Ce,(5/2+),210,18,EC+B+,100,,,,,,,
58,72,Ce,0+,1374,30,EC+B+,100,,,,,,,
58,73,Ce,7/2+,618,18,EC+B+,100,,B+,11,3,,,
58,74,Ce,0+,12636,396,EC+B+,100,,,,,,,
58,75,Ce,1/2+,5820,240,EC+B+,100,,,,,,,
58,76,Ce,0+,273024,3456,EC,100,,,,,,,
58,77,Ce,1/2(+),63720,1080,EC+B+,100,,,,,,,
58,78,Ce,0+,,,2EC,,,,,,,,
58,79,Ce,3/2+,32400,1080,EC+B+,100,,,,,,,
58,80,Ce,0+,1.39E+24,,2EC,100,,,,,,,
58,81,Ce,3/2+,11891232,2592,EC,100,,,,,,,
58,82,Ce,0+,,,,,,,,,,,
58,83,Ce,7/2-,2808345.6,1123.2,B-,100,,,,,,,
58,84,Ce,0+,1.58E+24,,,,,,,,,,
58,85,Ce,3/2-,118940.4,21.6,B-,100,,,,,,,
58,86,Ce,0+,24616224,4320,B-,100,,,,,,,
58,87,Ce,(5/2-),180.6,3.6,B-,100,,,,,,,
58,88,Ce,0+,809.4,9.6,B-,100,,,,,,,
58,89,Ce,(5/2-),56.4,1,B-,100,,,,,,,
58,90,Ce,0+,56.8,0.3,B-,100,,,,,,,
58,91,Ce,(3/2-),5.12,0.25,B-,100,,,,,,,
58,92,Ce,0+,4,0.6,B-,100,,,,,,,
58,93,Ce,(5/2+),1.76,0.06,B-,100,,,,,,,
58,94,Ce,0+,1.4,0.2,B-,100,,,,,,,
58,95,Ce,,0.865,0.025,B-,100,,B-N,,,,,
58,96,Ce,0+,0.722,0.014,B-,100,,B-N,,,,,
58,97,Ce,,0.313,0.007,B-,100,,B-N,,,,,
58,98,Ce,0+,0.233,0.009,B-,100,,B-N,,,,,
58,99,Ce,(7/2+),0.18,0.04,B-,100,,B-N,,,,,
58,100,Ce,0+,0.099,0.093,B-,100,,B-N,,,,,
59,62,Pr,(3/2),0.01,0.0045,P,100,,,,,,,
59,65,Pr,,1.2,0.2,EC+B+,100,,ECP,0,,,,
59,66,Pr,,3.3,0.7,EC+B+,100,,B+P,,,,,
59,67,Pr,GE 4,3.14,0.22,EC+B+,100,,ECP,,,,,
59,68,Pr,,4.2,0.3,EC+B+,100,,,,,,,
59,69,Pr,4 5 6,2.84,0.09,EC+B+,100,,,,,,,
59,70,Pr,(3/2+),30,4,EC+B+,100,,,,,,,
59,71,Pr,(5+),40,0.4,EC+B+,100,,,,,,,
59,72,Pr,(3/2+),90.6,1.2,EC+B+,100,,,,,,,
59,73,Pr,(2)+,96,18,EC+B+,100,,,,,,,
59,74,Pr,(3/2+),390,18,EC+B+,100,,,,,,,
59,75,Pr,2-,1020,120,EC+B+,100,,,,,,,
59,76,Pr,3/2(+),1440,60,EC+B+,100,,,,,,,
59,77,Pr,2+,786,6,EC+B+,100,,,,,,,
59,78,Pr,5/2+,4608,108,EC+B+,100,,,,,,,
59,79,Pr,1+,87,3,EC+B+,100,,,,,,,
59,80,Pr,5/2+,15876,144,EC+B+,100,,,,,,,
59,81,Pr,1+,203.4,0.6,EC+B+,100,,,,,,,
59,82,Pr,5/2+,,,,,,,,,,,
59,83,Pr,2-,68832,144,B-,99.9836,0.0008,EC,0.0164,0.0008,,,
59,84,Pr,7/2+,1172448,1728,B-,100,,,,,,,
59,85,Pr,0-,1036.8,3,B-,100,,,,,,,
59,86,Pr,7/2+,21542.4,36,B-,100,,,,,,,
59,87,Pr,(2-),1445.4,6,B-,100,,,,,,,
59,88,Pr,(3/2+),806.4,6,B-,100,,,,,,,
59,89,Pr,1-,137.4,1.2,B-,100,,,,,,,
59,90,Pr,(5/2+),135.6,4.8,B-,100,,,,,,,
59,91,Pr,(1-),6.19,0.16,B-,100,,,,,,,
59,92,Pr,(3/2-),18.9,0.07,B-,100,,,,,,,
59,93,Pr,(4+),3.57,0.18,B-,100,,,,,,,
59,94,Pr,,4.29,0.11,B-,100,,B-N,,,,,
59,95,Pr,(3+),2.3,0.1,B-,100,,,,,,,
59,96,Pr,,1.47,0.03,B-,100,,B-N,,,,,
59,97,Pr,(1+),0.444,0.006,B-,100,,B-N,,,,,
59,98,Pr,(3/2-),0.295,0.02,B-,100,,B-N,,,,,
59,99,Pr,(5-),0.181,0.014,B-,100,,B-N,,,,,
59,100,Pr,(3/2-),0.13,0.04,B-,100,,B-N,,,,,
59,101,Pr,,0.17,0.14,B-,100,,B-N,,,,,
59,102,Pr,,,,B-,100,,B-N,,,,,
60,65,Nd,(5/2),0.65,0.15,EC+B+,100,,ECP,0,,,,
60,66,Nd,0+,,,EC+B+,,,ECP,,,,,
60,67,Nd,,1.8,0.4,EC+B+,100,,ECP,,,,,
60,68,Nd,0+,5,,EC+B+,100,,ECP,,,,,
60,69,Nd,(5/2+),6.7,0.4,EC+B+,100,,ECP,0,,,,
60,70,Nd,0+,13,3,EC+B+,100,,,,,,,
60,71,Nd,(5/2+),25.4,0.9,EC+B+,100,,ECP,0,,,,
60,72,Nd,0+,94,8,EC+B+,100,,,,,,,
60,73,Nd,(7/2+),70,10,EC+B+,100,,,,,,,
60,74,Nd,0+,510,90,EC+B+,100,,,,,,,
60,75,Nd,9/2(-),744,36,EC+B+,100,,,,,,,
60,76,Nd,0+,3039,19.8,EC+B+,100,,,,,,,
60,77,Nd,1/2+,2310,90,EC+B+,100,,,,,,,
60,78,Nd,0+,18144,324,EC+B+,100,,,,,,,
60,79,Nd,3/2+,1782,30,EC+B+,100,,,,,,,
60,80,Nd,0+,291168,1728,EC,100,,,,,,,
60,81,Nd,3/2+,8964,108,EC+B+,100,,,,,,,
60,82,Nd,0+,,,,,,,,,,,
60,83,Nd,7/2-,,,,,,,,,,,
60,84,Nd,0+,7.23E+22,5.05E+21,A,100,,,,,,,
60,85,Nd,7/2-,,,,,,,,,,,
60,86,Nd,0+,,,,,,,,,,,
60,87,Nd,5/2-,952992,2592,B-,100,,,,,,,
60,88,Nd,0+,,,2B-,,,2B-,,,,,
60,89,Nd,5/2-,6213.6,18,B-,100,,,,,,,
60,90,Nd,0+,2.87E+26,2.21E+25,2B-,100,,,,,,,
60,91,Nd,3/2+,746.4,4.2,B-,100,,,,,,,
60,92,Nd,0+,684,12,B-,100,,,,,,,
60,93,Nd,(3/2)-,31.6,1,B-,100,,,,,,,
60,94,Nd,0+,25.9,0.2,B-,100,,,,,,,
60,95,Nd,(3/2-),8.9,0.2,B-,100,,,,,,,
60,96,Nd,0+,5.26,0.2,B-,100,,,,,,,
60,97,Nd,(5/2-),1.15,0.03,B-,100,,,,,,,
60,98,Nd,0+,0.82,0.0255,B-,100,,B-N,,,,,
60,99,Nd,(7/2+),0.485,0.0295,B-,100,,B-N,,,,,
60,100,Nd,0+,0.439,0.037,B-,100,,B-N,,,,,
60,101,Nd,(1/2-),0.22,0.08,B-,100,,B-N,,,,,
60,102,Nd,0+,0.31,0.2,B-,100,,B-N,,,,,
60,103,Nd,,,,B-,100,,B-N,,,,,
61,67,Pm,5 6 7,1,0.3,EC,100,,A,,,ECP,,
61,68,Pm,(5/2-),2.4,0.9,EC+B+,100,,P,,,ECP,,
61,69,Pm,(4 5 6),2.6,0.2,EC+B+,100,,ECP,,,,,
61,70,Pm,(11/2-),6.3,0.8,EC+B+,100,,,,,,,
61,71,Pm,(3+),6.2,0.6,EC+B+,100,,ECP,0.00005,,,,
61,72,Pm,(3/2+),13.5,2.1,EC+B+,100,,,,,,,
61,73,Pm,(2+),5,,EC+B+,100,,,,,,,
61,74,Pm,(3/2+ 5/2+),49,3,EC+B+,100,,,,,,,
61,76,Pm,11/2-,144,6,EC+B+,100,,,,,,,
61,77,Pm,(1+),10,2,EC+B+,100,,,,,,,
61,78,Pm,(5/2)+,249,3,EC+B+,100,,,,,,,
61,79,Pm,1+,9.2,0.2,EC+B+,100,,,,,,,
61,80,Pm,5/2+,1254,3,EC+B+,100,,,,,,,
61,81,Pm,1+,40.5,0.5,EC+B+,100,,,,,,,
61,82,Pm,5/2+,22896000,604800,EC+B+,100,,B+,0.0000057,,,,
61,83,Pm,5-,31363200,1209600,EC+B+,100,,,,,,,
61,84,Pm,5/2+,558557589.8,12622770.39,EC,100,,A,0.00000028,,,,
61,85,Pm,3-,174509800.6,1577846.299,EC,65.7,1.5,B-,34.3,1.5,,,
61,86,Pm,7/2+,82786439.6,12622.77039,B-,100,,,,,,,
61,87,Pm,1-,463795.2,604.8,B-,100,,,,,,,
61,88,Pm,7/2+,191088,324,B-,100,,,,,,,
61,89,Pm,(1-),9712.8,54,B-,100,,,,,,,
61,90,Pm,5/2+,102240,144,B-,100,,,,,,,
61,91,Pm,1+,247.2,4.8,B-,100,,,,,,,
61,92,Pm,5/2-,315,1.2,B-,100,,,,,,,
61,93,Pm,(3 4),160.8,4.2,B-,100,,,,,,,
61,94,Pm,5/2-,41.5,0.2,B-,100,,,,,,,
61,95,Pm,4(+),26.7,0.1,B-,100,,,,,,,
61,96,Pm,(5/2-),10.56,0.12,B-,100,,,,,,,
61,97,Pm,,4.8,0.5,B-,100,,,,,,,
61,98,Pm,,1.5,0.2,B-,100,,,,,,,
61,99,Pm,,0.725,0.057,B-,100,,B-N,,,,,
61,100,Pm,(5/2-),1.05,0.15,B-,100,,B-N,,,,,
61,101,Pm,(2+),0.63,0.18,B-,100,,B-N,,,,,
61,102,Pm,(5/2-),0.43,0.35,B-,100,,B-N,,,,,
61,103,Pm,,,,B-,100,,B-N,,,,,
61,104,Pm,,,,B-,100,,B-N,,,,,
62,67,Sm,(1/2+ 3/2+),0.55,0.1,EC+B+,100,,ECP,0,,,,
62,68,Sm,0+,,,EC+B+,,,,,,,,
62,69,Sm,,1.2,0.2,EC+B+,100,,ECP,0,,,,
62,70,Sm,0+,4,0.3,EC+B+,100,,ECP,,,,,
62,71,Sm,(5/2+),2.89,0.16,EC+B+,100,,ECP,0,,,,
62,72,Sm,0+,9.5,0.8,EC+B+,100,,,,,,,
62,73,Sm,(3/2+ 5/2+),10.3,0.5,EC+B+,100,,ECP,0.02,0.01,,,
62,74,Sm,0+,47,2,EC+B+,100,,,,,,,
62,75,Sm,(9/2-),45,1,EC+B+,100,,,,,,,
62,76,Sm,0+,186,12,EC+B+,100,,,,,,,
62,77,Sm,1/2+,154.2,6,EC+B+,100,,,,,,,
62,78,Sm,0+,889.2,7.2,EC+B+,100,,,,,,,
62,79,Sm,1/2+,612,12,EC+B+,100,,,,,,,
62,80,Sm,0+,4349.4,3,EC+B+,100,,,,,,,
62,81,Sm,3/2+,525,3.6,EC+B+,100,,,,,,,
62,82,Sm,0+,,,,,,,,,,,
62,83,Sm,7/2-,29376000,259200,EC,100,,,,,,,
62,84,Sm,0+,2.15E+15,2.21E+14,A,100,,,,,,,
62,85,Sm,7/2-,3.39E+18,3.16E+16,A,100,,,,,,,
62,86,Sm,0+,2.21E+23,9.47E+22,A,100,,,,,,,
62,87,Sm,7/2-,,,,,,,,,,,
62,88,Sm,0+,,,,,,,,,,,
62,89,Sm,5/2-,2840123338,252455407.8,B-,100,,,,,,,
62,90,Sm,0+,,,,,,,,,,,
62,91,Sm,3/2+,166622.4,14.4,B-,100,,,,,,,
62,92,Sm,0+,,,,,,,,,,,
62,93,Sm,3/2-,1330.8,3.6,B-,100,,,,,,,
62,94,Sm,0+,33840,720,B-,100,,,,,,,
62,95,Sm,(3/2-),481.8,4.2,B-,100,,,,,,,
62,96,Sm,0+,318,1.8,B-,100,,,,,,,
62,97,Sm,5/2-,11.37,0.15,B-,100,,,,,,,
62,98,Sm,0+,9.6,0.3,B-,100,,,,,,,
62,99,Sm,,4.8,0.4,B-,100,,,,,,,
62,100,Sm,0+,2.4,0.5,B-,100,,,,,,,
62,101,Sm,(1/2-),1.23,0.49,B-,100,,B-N,,,,,
62,102,Sm,0+,1.43,0.24,B-,100,,B-N,,,,,
62,103,Sm,(5/2-),0.98,0.21,B-,100,,B-N,,,,,
62,104,Sm,0+,0.8,0.63,B-,100,,B-N,,,,,
62,105,Sm,(7/2-),0.334,0.0805,B-,100,,B-N,16,,,,
62,106,Sm,0+,,,B-,100,,B-N,,,,,
63,67,Eu,(1+),0.0009,0.00039,P,100,,,,,,,
63,68,Eu,3/2+,0.0178,0.0019,P,89,9,EC+B+,11,9,,,
63,69,Eu,,,,P,0,,EC+B+,,,,,
63,71,Eu,,0.5,0.2,EC+B+,100,,ECP,0,,,,
63,72,Eu,,1.5,0.2,EC+B+,100,,ECP,,,,,
63,74,Eu,(11/2-),11,2,EC+B+,100,,,,,,,
63,75,Eu,(6-),12.1,0.6,EC+B+,100,,,,,,,
63,76,Eu,(11/2)-,17.9,0.6,EC+B+,100,,,,,,,
63,77,Eu,1+,1.51,0.02,EC+B+,100,,,,,,,
63,78,Eu,5/2+,40.7,0.7,EC+B+,100,,,,,,,
63,79,Eu,1+,2.34,0.12,EC+B+,100,,,,,,,
63,80,Eu,5/2+,155.4,1.2,EC+B+,100,,,,,,,
63,81,Eu,1+,10.2,0.1,EC+B+,100,,,,,,,
63,82,Eu,5/2+,512352,3456,EC+B+,100,,,,,,,
63,83,Eu,4-,398304,2592,EC+B+,100,,,,,,,
63,84,Eu,5/2+,2082240,51840,EC,99.9978,0.0006,A,0.0022,0.0006,,,
63,85,Eu,5-,4708800,43200,EC+B+,100,,A,0.00000094,0.00000028,,,
63,86,Eu,5/2+,8043840,34560,EC,100,,,,,,,
63,87,Eu,5-,1164450568,28401233.38,EC+B+,100,,,,,,,
63,88,Eu,5/2+,5.36E+25,,A,,,,,,,,
63,89,Eu,3-,426554968.4,284012.3338,EC+B+,72.08,0.13,B-,27.92,0.13,,,
63,90,Eu,5/2+,,,,,,,,,,,
63,91,Eu,3-,271421120.3,315569.2597,B-,99.982,0.012,EC+B+,0.018,0.012,,,
63,92,Eu,5/2+,149990069.2,441796.9636,B-,100,,,,,,,
63,93,Eu,0+,1312416,6912,B-,100,,,,,,,
63,94,Eu,5/2+,54648,108,B-,100,,,,,,,
63,95,Eu,(1-),2754,12,B-,100,,,,,,,
63,96,Eu,5/2+,1086,6,B-,100,,,,,,,
63,97,Eu,(5-),42.6,0.5,B-,100,,,,,,,
63,98,Eu,,26,3,B-,100,,,,,,,
63,99,Eu,,10.6,1,B-,100,,,,,,,
63,100,Eu,,7.7,0.4,B-,100,,,,,,,
63,101,Eu,-3,4.15,0.2,B-,100,,,,,,,
63,102,Eu,,2.3,0.2,B-,100,,,,,,,
63,103,Eu,,1.7,0.3,B-,100,,B-N,,,,,
63,104,Eu,(5/2+),0.86,0.07,B-,100,,B-N,1.95,0.38,,,
63,105,Eu,(6-),0.2,0.1,B-,100,,B-N,,,,,
63,106,Eu,,,,B-,100,,B-N,,,,,
64,70,Gd,0+,,,,,,,,,,,
64,71,Gd,(5/2+),1.1,0.2,EC+B+,100,,ECP,2,,,,
64,72,Gd,0+,0.0000002,,,,,,,,,,
64,73,Gd,(7/2),2.2,0.2,EC+B+,100,,ECP,,,,,
64,74,Gd,0+,4.7,0.9,EC+B+,100,,,,,,,
64,75,Gd,(9/2-),5.8,0.9,EC+B+,100,,ECP,0,,,,
64,76,Gd,0+,15.8,0.4,EC+B+,100,,,,,,,
64,77,Gd,1/2+,14,4,EC+B+,100,,B+P,0.03,0.01,,,
64,78,Gd,0+,70.2,0.6,EC+B+,100,,,,,,,
64,79,Gd,(1/2)+,39,2,EC+B+,100,,,,,,,
64,80,Gd,0+,268.2,3.6,EC+B+,100,,,,,,,
64,81,Gd,1/2+,1380,24,EC+B+,100,,,,,,,
64,82,Gd,0+,4170528,7776,EC+B+,100,,,,,,,
64,83,Gd,7/2-,137016,432,EC+B+,100,,,,,,,
64,84,Gd,0+,2243697437,37868311.17,A,100,,,,,,,
64,85,Gd,7/2-,801792,8640,EC+B+,100,,A,0.00043,0.0001,,,
64,86,Gd,0+,5.65E+13,2.52E+12,A,100,,,,,,,
64,87,Gd,7/2-,10704960,86400,EC,100,,A,0.0000008,,,,
64,88,Gd,0+,3.41E+21,2.52E+20,A,100,,,,,,,
64,89,Gd,3/2-,20770560,86400,EC,100,,,,,,,
64,90,Gd,0+,,,,,,,,,,,
64,91,Gd,3/2-,,,,,,,,,,,
64,92,Gd,0+,,,,,,,,,,,
64,93,Gd,3/2-,,,,,,,,,,,
64,94,Gd,0+,,,,,,,,,,,
64,95,Gd,3/2-,66524.4,14.4,B-,100,,,,,,,
64,96,Gd,0+,,,,,,,,,,,
64,97,Gd,5/2-,219.6,3,B-,100,,,,,,,
64,98,Gd,0+,504,12,B-,100,,,,,,,
64,99,Gd,(5/2- 7/2+),68,3,B-,100,,,,,,,
64,100,Gd,0+,45,3,B-,100,,,,,,,
64,101,Gd,,10.3,1.6,B-,100,,,,,,,
64,102,Gd,0+,4.8,1,B-,100,,,,,,,
64,103,Gd,(5/2-),4.26,0.25,B-,100,,,,,,,
64,104,Gd,0+,3.03,0.16,B-,100,,,,,,,
64,105,Gd,(7/2-),0.75,0.21,B-,100,,B-N,,,,,
64,106,Gd,0+,0.41,0.13,B-,100,,B-N,,,,,
64,107,Gd,,,,B-,100,,B-N,,,,,
64,108,Gd,0+,,,B-,100,,B-N,,,,,
65,70,Tb,(7/2-),0.00094,0.000275,P,100,,EC+B+,,,,,
65,74,Tb,,1.6,0.2,EC+B+,0,,ECP,,,P,,
65,75,Tb,(7+),2.29,0.15,EC+B+,100,,ECP,0.26,0.13,,,
65,76,Tb,(5/2-),3.5,0.2,EC+B+,100,,,,,,,
65,77,Tb,1+,0.597,0.017,EC+B+,100,,B+P,0.0022,0.0011,,,
65,78,Tb,(11/2-),12,1,EC+B+,100,,,,,,,
65,79,Tb,1+,1,,EC+B+,100,,,,,,,
65,81,Tb,1+,8,4,EC+B+,100,,,,,,,
65,82,Tb,(1/2+),5904,108,EC+B+,100,,,,,,,
65,83,Tb,2-,3600,60,EC+B+,100,,,,,,,
65,84,Tb,1/2+,14832,108,EC+B+,83.3,1.7,A,16.7,1.7,,,
65,85,Tb,(2)-,12528,576,EC+B+,100,,A,0.05,,,,
65,86,Tb,1/2(+),63392.4,50.4,EC+B+,99.9905,0.0015,A,0.0095,0.0015,,,
65,87,Tb,2-,63000,360,EC+B+,100,,A,0.0000007,,,,
65,88,Tb,5/2+,202176,864,EC+B+,100,,,,,,,
65,89,Tb,0,77400,1440,EC+B+,100,,B-,0.1,,,,
65,90,Tb,3/2+,459648,5184,EC,100,,,,,,,
65,91,Tb,3-,462240,8640,EC+B+,100,,,,,,,
65,92,Tb,3/2+,2240541744,220898481.8,EC,100,,,,,,,
65,93,Tb,3-,5680246675,347126185.7,EC+B+,83.4,0.7,B-,16.6,0.7,,,
65,94,Tb,3/2+,,,,,,,,,,,
65,95,Tb,3-,6246720,17280,B-,100,,,,,,,
65,96,Tb,3/2+,595296,1728,B-,100,,,,,,,
65,97,Tb,1-,456,9,B-,100,,,,,,,
65,98,Tb,3/2+,1170,18,B-,100,,,,,,,
65,99,Tb,(5+),180,6,B-,100,,,,,,,
65,100,Tb,(3/2+),126.6,6,B-,100,,,,,,,
65,101,Tb,(2-),25.1,2.1,B-,100,,,,,,,
65,102,Tb,(3/2+),18.9,2,B-,100,,,,,,,
65,103,Tb,(4-),8.2,1.3,B-,100,,,,,,,
65,104,Tb,(3/2+),5.1,0.3,B-,100,,B-N,,,,,
65,105,Tb,,0.96,0.08,B-,100,,B-N,,,,,
65,106,Tb,,1.24,0.095,B-,100,,B-N,,,,,
65,107,Tb,(6+),0.76,0.19,B-,100,,B-N,,,,,
65,108,Tb,,,,B-,100,,B-N,,,,,
65,109,Tb,,,,B-,100,,B-N,,,,,
66,73,Dy,(7/2+),0.6,0.2,EC+B+,100,,ECP,11,,,,
66,74,Dy,0+,,,EC+B+,,,,,,,,
66,75,Dy,(9/2-),0.9,0.2,EC+B+,100,,B+P,,,,,
66,76,Dy,0+,2.3,0.3,EC+B+,100,,ECP,0.06,0.03,,,
66,77,Dy,(1/2+),5.6,1,EC+B+,100,,ECP,,,,,
66,78,Dy,0+,9.1,0.4,EC+B+,100,,ECP,,,,,
66,79,Dy,(1/2+),6,2,EC+B+,100,,ECP,50,,,,
66,80,Dy,0+,33.2,0.7,EC+B+,100,,,,,,,
66,81,Dy,(1/2+),67,7,EC+B+,100,,B+P,0.05,,,,
66,82,Dy,0+,198,12,EC+B+,100,,,,,,,
66,83,Dy,7/2-,252,12,EC+B+,100,,,,,,,
66,84,Dy,0+,430.2,3,EC+B+,64,5,A,36,5,,,
66,85,Dy,7/2(-),1074,18,EC+B+,94.4,0.4,A,5.6,0.4,,,
66,86,Dy,0+,8568,72,EC+B+,99.9,0.007,A,0.1,0.007,,,
66,87,Dy,7/2(-),23040,360,EC+B+,99.9906,0.0014,A,0.0094,0.0014,,,
66,88,Dy,0+,9.47E+13,4.73E+13,A,100,,,,,,,
66,89,Dy,3/2-,35640,720,EC+B+,100,,,,,,,
66,90,Dy,0+,,,2EC,,,2EC,,,,,
66,91,Dy,3/2-,29304,144,EC+B+,100,,,,,,,
66,92,Dy,0+,,,,,,,,,,,
66,93,Dy,3/2-,12476160,17280,EC,100,,,,,,,
66,94,Dy,0+,,,,,,,,,,,
66,95,Dy,5/2+,,,A,,,,,,,,
66,96,Dy,0+,,,,,,,,,,,
66,97,Dy,5/2-,,,,,,,,,,,
66,98,Dy,0+,,,,,,,,,,,
66,99,Dy,7/2+,8395.2,14.4,B-,100,,,,,,,
66,100,Dy,0+,293760,360,B-,100,,,,,,,
66,101,Dy,(1/2-),372,4.8,B-,100,,,,,,,
66,102,Dy,0+,522,18,B-,100,,,,,,,
66,103,Dy,(5/2)-,39,8,B-,100,,,,,,,
66,104,Dy,0+,55,8,B-,100,,,,,,,
66,105,Dy,,4.1,0.4,B-,100,,,,,,,
66,106,Dy,0+,0.00000016,,B-,,,,,,,,
66,107,Dy,(9/2+),1.43,0.2,B-,100,,,,,,,
66,108,Dy,0+,0.00000016,,B-,,,,,,,,
66,109,Dy,,,,B-,100,,B-N,,,,,
66,110,Dy,0+,,,B-,100,,B-N,,,,,
67,73,Ho,(6- 0- 8+),0.006,0.003,P,100,,,,,,,
67,74,Ho,(7/2-),0.0041,0.0001,P,100,,,,,,,
67,75,Ho,(7- 8+),0.4,0.1,EC+B+,100,,ECP,0,,P,0,
67,76,Ho,(11/2-),,,EC+B+,,,ECP,,,,,
67,77,Ho,(5-),0.7,0.1,EC+B+,100,,ECP,,,,,
67,78,Ho,(11/2-),2.4,0.1,EC+B+,100,,,,,,,
67,79,Ho,(6-),3.32,0.22,EC+B+,100,,ECP,,,,,
67,80,Ho,(11/2-),5.8,0.4,EC+B+,100,,,,,,,
67,81,Ho,(1+),2.2,1.1,EC+B+,100,,,,,,,
67,82,Ho,(11/2-),21,0.2,EC+B+,100,,,,,,,
67,83,Ho,(2)-,72,4,EC+B+,100,,,,,,,
67,84,Ho,(11/2-),35.2,0.1,EC+B+,78,3,A,22,3,,,
67,85,Ho,2-,161.8,0.3,EC+B+,88,3,A,12,3,,,
67,86,Ho,11/2-,120.6,1.8,EC+B+,99.949,0.025,A,0.051,0.025,,,
67,87,Ho,2-,705.6,11.4,EC+B+,99.981,0.005,A,0.019,0.005,,,
67,88,Ho,5/2+,2880,120,EC+B+,100,,,,,,,
67,89,Ho,4-,3360,60,EC+B+,100,,,,,,,
67,90,Ho,7/2-,756,12,EC+B+,100,,,,,,,
67,91,Ho,5+,678,24,EC+B+,100,,,,,,,
67,92,Ho,7/2-,1983,6.6,EC+B+,100,,,,,,,
67,93,Ho,5+,1536,18,EC+B+,100,,,,,,,
67,94,Ho,7/2-,8928,180,EC,100,,,,,,,
67,95,Ho,1+,900,60,EC+B+,100,,,,,,,
67,96,Ho,7/2-,1.44E+11,788923149.4,EC,100,,,,,,,
67,97,Ho,1+,1728,30,EC+B+,60,5,B-,40,5,,,
67,98,Ho,7/2-,,,,,,,,,,,
67,99,Ho,0-,96566.4,43.2,B-,100,,,,,,,
67,100,Ho,7/2-,10728,108,B-,100,,,,,,,
67,101,Ho,3+,179.4,4.2,B-,100,,,,,,,
67,102,Ho,7/2-,283.2,6,B-,100,,,,,,,
67,103,Ho,(6+),165.6,3,B-,100,,,,,,,
